spec_id,brand,model,variant,transmisi,power,engine,door,seats,fuel_type,color
BW18S22,BMW,520i,Modern,Automatic,184,1997 cc,4,5,Pertamax,Coklat
BW18S23,BMW,520i,Modern,Automatic,184,1997 cc,4,5,Pertamax,Hitam
BW18S24,BMW,520i,Modern,Automatic,184,1997 cc,4,5,Pertamax,Putih
BW18S25,BMW,520i,,Automatic,168,2171 cc,4,5,Pertamax,Abu-abu
BW18S26,BMW,520i,,Automatic,168,2171 cc,4,5,Pertamax,Hitam
BW18S27,BMW,520i,,Automatic,168,2171 cc,4,5,Pertamax,Putih
BW18S28,BMW,520i,,Automatic,168,2171 cc,4,5,Pertamax,Silver
BW18S29,BMW,520i,,Automatic,168,2171 cc,4,5,Petrol - Unleaded,Silver
BW18S30,BMW,520i,,Automatic,168,2171 cc,5,5,Pertamax,Hitam
BW18S31,BMW,520i,,Automatic,168,2171 cc,5,5,Pertamax,Putih
BW18S32,BMW,520i,,Automatic,184,1998 cc,4,5,Pertamax,Abu-abu
BW18S33,BMW,520i,,Automatic,184,1998 cc,4,5,Pertamax,Hitam
BW18S34,BMW,520i,,Automatic,184,1998 cc,4,5,Pertamax,Putih
BW19S01,BMW,523i,E39,Manual,168,2495 cc,4,5,Pertamax,Silver
BW19S02,BMW,523i,E39 2.5 Automatic,Automatic,204,2495 cc,4,5,Pertamax,Biru
BW19S03,BMW,523i,Executive,Automatic,204,2497 cc,4,5,Pertamax,Abu-abu
BW19S04,BMW,523i,Executive,Automatic,204,2497 cc,4,5,Pertamax,Hitam
BW19S05,BMW,523i,Executive,Automatic,204,2497 cc,4,5,Pertamax,Putih
BW19S06,BMW,523i,Executive,Automatic,204,2497 cc,4,5,Pertamax,Silver
BW19S07,BMW,523i,,Automatic,188,2497 cc,4,5,Pertamax,Abu-abu
BW19S08,BMW,523i,,Automatic,188,2497 cc,4,5,Pertamax,Coklat
BW19S09,BMW,523i,,Automatic,188,2497 cc,4,5,Pertamax,Hitam
BW19S10,BMW,523i,,Automatic,188,2497 cc,4,5,Pertamax,Kuning
BW19S11,BMW,523i,,Automatic,188,2497 cc,4,5,Pertamax,Silver
BW20S01,BMW,525i,,Automatic,189,2494 cc,4,5,Pertamax,Silver
BW21S01,BMW,528i,E39 2.8 Automatic,Automatic,150,2793 cc,4,5,Pertamax,Hitam
BW21S02,BMW,528i,E39 2.8 Automatic,Automatic,190,2793 cc,4,5,Pertamax,Hitam
BW21S03,BMW,528i,E39 2.8 Automatic,Automatic,204,2793 cc,4,5,Pertamax,Silver
BW21S04,BMW,528i,E39 2.8 Automatic,Automatic,258,2793 cc,4,5,Pertamax,Hitam
BW21S05,BMW,528i,Luxury,Automatic,242,1997 cc,4,5,Pertamax,Coklat
BW21S06,BMW,528i,Luxury,Automatic,242,1997 cc,4,5,Pertamax,Hitam
BW21S07,BMW,528i,Luxury,Automatic,242,1997 cc,4,5,Pertamax,Putih
BW21S08,BMW,528i,Touring,Automatic,190,2793 cc,5,5,Pertamax,Hitam
BW21S09,BMW,528i,Touring,Automatic,190,2793 cc,5,5,Pertamax,Silver
BW21S10,BMW,528i,,Automatic,242,1997 cc,4,5,Pertamax,Hitam
BW21S11,BMW,528i,,Automatic,242,1997 cc,4,5,Pertamax,Putih
BW21S12,BMW,528i,,Automatic,258,2996 cc,4,5,Pertamax,Abu-abu
BW21S13,BMW,528i,,Automatic,258,2996 cc,4,5,Pertamax,Hitam
BW21S14,BMW,528i,,Automatic,258,2996 cc,4,5,Pertamax,Putih
BW22S01,BMW,530i,E34 3.0 Automatic,Automatic,184,2986 cc,4,5,Pertamax,Biru
BW22S02,BMW,530i,E34 3.0 Manual,Manual,252,2986 cc,4,4,Pertamax,Abu-abu
BW22S03,BMW,530i,Luxury,Automatic,252,1998 cc,4,5,Pertamax,Abu-abu
BW22S04,BMW,530i,Luxury,Automatic,252,1998 cc,4,5,Pertamax,Biru
BW22S05,BMW,530i,Luxury,Automatic,252,1998 cc,4,5,Pertamax,Hitam
BW22S06,BMW,530i,Luxury,Automatic,252,1998 cc,4,5,Pertamax,Putih
BW22S07,BMW,530i,M Sport,Automatic,252,1998 cc,4,5,Pertamax,Abu-abu
BW22S08,BMW,530i,M Sport,Automatic,252,1998 cc,4,5,Pertamax,Biru
BW22S09,BMW,530i,M Sport,Automatic,252,1998 cc,4,5,Pertamax,Hitam
BW22S10,BMW,530i,M Sport,Automatic,252,1998 cc,4,5,Pertamax,Putih
BW22S11,BMW,530i,M Sport,Automatic,252,1998 cc,5,5,Pertamax,Abu-abu
BW22S12,BMW,530i,M Sport,Automatic,252,1998 cc,5,5,Pertamax,Biru
BW22S13,BMW,530i,M Sport,Automatic,252,1998 cc,5,5,Pertamax,Hitam
BW22S14,BMW,530i,M Sport,Automatic,252,1998 cc,5,5,Pertamax,Putih
BW22S15,BMW,530i,Opulence,Automatic,252,1998 cc,4,5,Pertamax,Biru
BW22S16,BMW,530i,Opulence,Automatic,252,1998 cc,4,5,Pertamax,Hitam
BW22S17,BMW,530i,Opulence,Automatic,252,1998 cc,4,5,Pertamax,Putih
BW22S18,BMW,530i,,Automatic,228,2979 cc,4,5,Pertamax,Abu-abu
BW22S19,BMW,530i,,Automatic,228,2979 cc,4,5,Pertamax,Biru
BW22S20,BMW,530i,,Automatic,255,2996 cc,4,5,Pertamax,Hitam
BW22S21,BMW,530i,,Automatic,255,2996 cc,4,5,Pertamax,Silver
BW22S22,BMW,530i,,Automatic,268,2996 cc,4,5,Pertamax,Silver
BW23S01,BMW,535i,535i,Automatic,306,2979 cc,4,5,Pertamax,Putih
BW23S02,BMW,535i,535i,Automatic,306,2979 cc,4,5,Pertamax,Silver
BW23S03,BMW,535i,Luxury GT,Automatic,306,2979 cc,5,5,Pertamax,Hitam
BW23S04,BMW,535i,Luxury GT,Automatic,306,2979 cc,5,5,Pertamax,Putih
BW24S01,BMW,640i,F13,Automatic,320,2979 cc,2,4,Pertamax,Hitam
BW24S02,BMW,640i,F13,Automatic,320,2979 cc,2,4,Pertamax,Putih
BW24S03,BMW,640i,Pure Edition,Automatic,320,2979 cc,4,5,Pertamax,Hitam
BW24S04,BMW,640i,,Automatic,320,2979 cc,2,4,Pertamax,Hitam
BW24S05,BMW,640i,,Automatic,320,2979 cc,2,4,Pertamax,Putih
BW24S06,BMW,640i,,Automatic,320,2979 cc,4,5,Pertamax,Hitam
BW24S07,BMW,640i,,Automatic,320,2979 cc,4,5,Pertamax,Putih
BW25S01,BMW,645Ci,,Automatic,329,4398 cc,2,4,Pertamax,Hitam
BW26S01,BMW,730Ld,730Ld,Automatic,258,2993 cc,4,5,Solar,Hitam
BW27S01,BMW,730Li,Comfort,Automatic,255,2996 cc,4,5,Pertamax,Hitam
BW27S02,BMW,730Li,Comfort,Automatic,255,2996 cc,4,5,Pertamax,Silver
BW27S03,BMW,730Li,M Sport,Automatic,265,1998 cc,4,5,Pertamax,Abu-abu
BW27S04,BMW,730Li,M Sport,Automatic,265,1998 cc,4,5,Pertamax,Hitam
BW27S05,BMW,730Li,M Sport,Automatic,265,1998 cc,4,5,Pertamax,Putih
BW27S06,BMW,730Li,M Sport,Automatic,265,1998 cc,4,5,Pertamax,Silver
BW27S07,BMW,730Li,,Automatic,228,2979 cc,4,5,Pertamax,Hitam
BW27S08,BMW,730Li,,Automatic,228,2979 cc,4,5,Pertamax,Putih
BW27S09,BMW,730Li,,Automatic,255,1998 cc,4,5,Pertamax,Abu-abu
BW27S10,BMW,730Li,,Automatic,255,1998 cc,4,5,Pertamax,Biru
BW27S11,BMW,730Li,,Automatic,255,1998 cc,4,5,Pertamax,Hitam
BW27S12,BMW,730Li,,Automatic,255,2996 cc,4,5,Pertamax,Hitam
BW27S13,BMW,730Li,,Automatic,258,2996 cc,4,5,Pertamax,Hitam
BW28S01,BMW,735IL,V8 3.5 Automatic,Automatic,147,3498 cc,4,4,Pertamax,Silver
BW29S01,BMW,735Li,,Automatic,268,3600 cc,4,5,Pertamax,Hitam
BW30S01,BMW,740Li,Executive,Automatic,326,2998 cc,4,5,Pertamax,Hitam
BW30S02,BMW,740Li,Opulence,Automatic,340,2998 cc,4,5,Pertamax,Hitam
BW30S03,BMW,740Li,Pure Excellence,Automatic,326,2998 cc,4,5,Pertamax,Hitam
BW30S04,BMW,740Li,,Automatic,320,2979 cc,4,5,Pertamax,Hitam
BW30S05,BMW,740Li,,Automatic,322,2979 cc,4,5,Pertamax,Hitam
BW30S06,BMW,740Li,,Automatic,326,2998 cc,4,5,Pertamax,Hitam
BW30S07,BMW,740Li,,Automatic,326,2998 cc,4,5,Pertamax,Silver
BW31S01,BMW,750Li,,Automatic,402,4395 cc,4,5,Pertamax,Hitam
BW32S01,BMW,840i,M Technic,Automatic,335,2998 cc,2,4,Pertamax,Putih
BW32S02,BMW,840i,M Technic,Automatic,335,2998 cc,4,5,Pertamax,Hitam
BW33S01,BMW,i8,,Automatic,362,1499 cc,2,4,Pertamax,Putih
BW34S01,BMW,M135i,xDrive,Automatic,306,1998 cc,5,5,Pertamax,Biru
BW34S02,BMW,M135i,,Automatic,320,2979 cc,3,5,Pertamax,Putih
BW35S01,BMW,M2,Competition,Automatic,405,2979 cc,2,4,Pertamax,Biru
BW35S02,BMW,M2,Competition,Manual,405,2979 cc,2,4,Pertamax,Biru
BW35S03,BMW,M2,Competition,Automatic,405,2979 cc,2,4,Pertamax,Hitam
BW35S04,BMW,M2,Competition,Automatic,405,2979 cc,2,4,Pertamax,Silver
BW35S05,BMW,M2,,Automatic,365,2979 cc,2,4,Pertamax,Abu-abu
BW36S01,BMW,M235i,xDrive,Automatic,306,1998 cc,4,5,Pertamax,Abu-abu
BW36S02,BMW,M235i,,Automatic,326,2979 cc,2,4,Pertamax,Putih
BW37S01,BMW,M3,Competition,Automatic,510,2993 cc,4,5,Pertamax,Hijau
BW37S02,BMW,M3,F80,Automatic,431,2979 cc,4,5,Pertamax,Abu-abu
BW37S03,BMW,M3,,Automatic,338,3245 cc,2,4,Pertamax,Putih
BW37S04,BMW,M3,,Automatic,431,2979 cc,4,5,Pertamax,Abu-abu
BW37S05,BMW,M3,,Automatic,431,2979 cc,4,5,Pertamax,Putih
BW38S01,BMW,M4,Competition,Automatic,510,2993 cc,2,4,Pertamax,Hitam
BW38S02,BMW,M4,Competition,Automatic,510,2993 cc,2,4,Pertamax,Kuning
BW38S03,BMW,M4,,Automatic,431,2979 cc,2,4,Pertamax,Abu-abu
BW38S04,BMW,M4,,Automatic,431,2979 cc,2,4,Pertamax,Biru
BW38S05,BMW,M4,,Automatic,431,2979 cc,2,4,Pertamax,Emas
BW38S06,BMW,M4,,Automatic,431,2979 cc,2,4,Pertamax,Hitam
BW38S07,BMW,M4,,Automatic,431,2979 cc,2,4,Pertamax,Kuning
BW38S08,BMW,M4,,Automatic,431,2979 cc,2,4,Pertamax,Orange
BW38S09,BMW,M4,,Automatic,431,2979 cc,2,4,Pertamax,Putih
BW38S10,BMW,M4,,Automatic,431,2979 cc,2,4,Pertamax,Silver
BW38S11,BMW,M4,,Automatic,431,2979 cc,2,4,Pertamax,Ungu
BW39S01,BMW,M5,M5,Automatic,560,4395 cc,4,5,Pertamax,Putih
BW40S01,BMW,M850i,xDrive M Carbon,Automatic,523,4395 cc,2,4,Pertamax,Biru
BW41S01,BMW,X1,sDrive18i,Automatic,136,1499 cc,5,5,Pertamax,Abu-abu
BW41S02,BMW,X1,sDrive18i,Automatic,136,1499 cc,5,5,Pertamax,Coklat
BW41S03,BMW,X1,sDrive18i,Automatic,136,1499 cc,5,5,Pertamax,Hitam
BW41S04,BMW,X1,sDrive18i,Automatic,136,1499 cc,5,5,Pertamax,Putih
BW41S05,BMW,X1,sDrive18i,Automatic,150,1995 cc,5,5,Pertamax,Abu-abu
BW41S06,BMW,X1,sDrive18i,Automatic,150,1995 cc,5,5,Pertamax,Coklat
BW41S07,BMW,X1,sDrive18i,Automatic,150,1995 cc,5,5,Pertamax,Hitam
BW41S08,BMW,X1,sDrive18i,Automatic,150,1995 cc,5,5,Pertamax,Putih
BW41S09,BMW,X1,sDrive18i,Automatic,150,1995 cc,5,5,Pertamax,Silver
BW41S10,BMW,X1,sDrive18i Business,Automatic,150,1995 cc,5,5,Pertamax,Coklat
BW41S11,BMW,X1,sDrive18i Business,Automatic,150,1995 cc,5,5,Pertamax,Hitam
BW41S12,BMW,X1,sDrive18i Business,Automatic,150,1995 cc,5,5,Pertamax,Putih
BW41S13,BMW,X1,sDrive18i Business,Automatic,150,1995 cc,5,5,Petrol - Unleaded,Putih
BW41S14,BMW,X1,sDrive18i Dynamic,Automatic,136,1499 cc,5,5,Pertamax,Abu-abu
BW41S15,BMW,X1,sDrive18i Dynamic,Automatic,136,1499 cc,5,5,Pertamax,Coklat
BW41S16,BMW,X1,sDrive18i Dynamic,Automatic,136,1499 cc,5,5,Pertamax,Hitam
BW41S17,BMW,X1,sDrive18i Dynamic,Automatic,136,1499 cc,5,5,Pertamax,Putih
BW41S18,BMW,X1,sDrive18i Dynamic,Automatic,140,1499 cc,5,5,Pertamax,Abu-abu
BW41S19,BMW,X1,sDrive18i Dynamic,Automatic,140,1499 cc,5,5,Pertamax,Biru
BW41S20,BMW,X1,sDrive18i Dynamic,Automatic,140,1499 cc,5,5,Pertamax,Hitam
BW41S21,BMW,X1,sDrive18i Dynamic,Automatic,140,1499 cc,5,5,Pertamax,Putih
BW41S22,BMW,X1,sDrive18i Executive,Automatic,150,1995 cc,5,5,Pertamax,Abu-abu
BW41S23,BMW,X1,sDrive18i Executive,Automatic,150,1995 cc,5,5,Pertamax,Biru
BW41S24,BMW,X1,sDrive18i Executive,Automatic,150,1995 cc,5,5,Pertamax,Hitam
BW41S25,BMW,X1,sDrive18i M Sport,Automatic,140,1499 cc,5,5,Pertamax,Hitam
BW41S26,BMW,X1,sDrive18i Sport Edition,Automatic,150,1995 cc,5,5,Pertamax,Hitam
BW41S27,BMW,X1,sDrive18i Sport Edition,Automatic,150,1995 cc,5,5,Pertamax,Putih
BW41S28,BMW,X1,sDrive18i xLine,Automatic,136,1499 cc,5,5,Pertamax,Abu-abu
BW41S29,BMW,X1,sDrive18i xLine,Automatic,136,1499 cc,5,5,Pertamax,Coklat
BW41S30,BMW,X1,sDrive18i xLine,Automatic,136,1499 cc,5,5,Pertamax,Hitam
BW41S31,BMW,X1,sDrive18i xLine,Automatic,136,1499 cc,5,5,Pertamax,Putih
BW41S32,BMW,X1,sDrive18i xLine,Automatic,140,1499 cc,5,5,Pertamax,Abu-abu
BW41S33,BMW,X1,sDrive18i xLine,Automatic,140,1499 cc,5,5,Pertamax,Biru
BW41S34,BMW,X1,sDrive18i xLine,Automatic,140,1499 cc,5,5,Pertamax,Hitam
BW41S35,BMW,X1,sDrive18i xLine,Automatic,140,1499 cc,5,5,Pertamax,Putih
BW41S36,BMW,X1,sDrive18i xLine,Automatic,150,1995 cc,5,5,Pertamax,Abu-abu
BW41S37,BMW,X1,sDrive18i xLine,Automatic,150,1995 cc,5,5,Pertamax,Coklat
BW41S38,BMW,X1,sDrive18i xLine,Automatic,150,1995 cc,5,5,Pertamax,Emas
BW41S39,BMW,X1,sDrive18i xLine,Automatic,150,1995 cc,5,5,Pertamax,Hitam
BW41S40,BMW,X1,sDrive18i xLine,Automatic,150,1995 cc,5,5,Pertamax,Putih
BW41S41,BMW,X1,sDrive18i xLine,Automatic,150,1995 cc,5,5,Pertamax,Silver
BW41S42,BMW,X1,sDrive20d,Automatic,177,1995 cc,5,5,Solar,Hitam
BW41S43,BMW,X1,sDrive20d,Automatic,177,1995 cc,5,5,Solar,Putih
BW41S44,BMW,X1,sDrive20d,Automatic,177,1995 cc,5,5,Solar,Silver
BW41S45,BMW,X1,sDrive20d Sport Edition,Automatic,184,1995 cc,5,5,Solar,Coklat
BW41S46,BMW,X1,sDrive20d Sport Edition,Automatic,184,1995 cc,5,5,Solar,Hitam
BW41S47,BMW,X1,sDrive20d Sport Edition,Automatic,184,1995 cc,5,5,Solar,Putih
BW42S01,BMW,X2,M Sport X sDrive18i,Automatic,138,1499 cc,5,5,Pertamax,Emas
BW42S02,BMW,X2,M Sport X sDrive18i,Automatic,138,1499 cc,5,5,Pertamax,Kuning
BW43S01,BMW,X3,M Competition,Automatic,503,2993 cc,5,5,Pertamax,Putih
BW43S02,BMW,X3,sDrive20i,Automatic,181,1998 cc,5,5,Pertamax,Abu-abu
BW43S03,BMW,X3,sDrive20i,Automatic,181,1998 cc,5,5,Pertamax,Hitam
BW43S04,BMW,X3,sDrive20i,Automatic,181,1998 cc,5,5,Pertamax,Putih
BW43S05,BMW,X3,xDrive20d Efficient Dynamics,Automatic,184,1995 cc,5,5,Solar,Biru
BW43S06,BMW,X3,xDrive20d Efficient Dynamics,Automatic,184,1995 cc,5,5,Solar,Hitam
BW43S07,BMW,X3,xDrive20d Efficient Dynamics,Automatic,184,1995 cc,5,5,Solar,Putih
BW43S08,BMW,X3,xDrive20d Efficient Dynamics,Automatic,190,1995 cc,5,5,Solar,Hitam
BW43S09,BMW,X3,xDrive20d xLine,Automatic,190,1995 cc,5,5,Solar,Coklat
BW43S10,BMW,X3,xDrive20d xLine,Automatic,190,1995 cc,5,5,Solar,Hitam
BW43S11,BMW,X3,xDrive20d xLine,Automatic,190,1995 cc,5,5,Solar,Putih
BW43S12,BMW,X3,xDrive20i Luxury,Automatic,181,1998 cc,5,5,Pertamax,Biru
BW43S13,BMW,X3,xDrive20i Luxury,Automatic,181,1998 cc,5,5,Pertamax,Hitam
BW43S14,BMW,X3,xDrive20i Luxury,Automatic,181,1998 cc,5,5,Pertamax,Putih
BW43S15,BMW,X3,xDrive20i xLine,Automatic,184,1997 cc,5,5,Pertamax,Hitam
BW43S16,BMW,X3,xDrive20i xLine,Automatic,184,1997 cc,5,5,Pertamax,Putih
BW43S17,BMW,X3,xDrive20i xLine,Automatic,184,1997 cc,5,5,Pertamax,Silver
BW43S18,BMW,X3,xDrive30i M Sport,Automatic,252,1998 cc,5,5,Pertamax,Hitam
BW43S19,BMW,X3,xDrive30i M Sport,Automatic,252,1998 cc,5,5,Pertamax,Putih
BW43S20,BMW,X3,,Automatic,189,2494 cc,5,5,Pertamax,Hitam
BW43S21,BMW,X3,,Automatic,189,2494 cc,5,5,Pertamax,Silver
BW43S22,BMW,X3,,Automatic,228,2979 cc,5,5,Pertamax,Abu-abu
BW43S23,BMW,X3,,Automatic,228,2979 cc,5,5,Pertamax,Hitam
BW44S01,BMW,X4,M Competition,Automatic,503,2993 cc,5,5,Pertamax,Abu-abu
BW44S02,BMW,X4,xDrive28i M Sport,Automatic,245,1997 cc,5,5,Pertamax,Coklat
BW44S03,BMW,X4,xDrive28i M Sport,Automatic,245,1997 cc,5,5,Pertamax,Hitam
BW44S04,BMW,X4,xDrive28i M Sport,Automatic,245,1997 cc,5,5,Pertamax,Merah
BW44S05,BMW,X4,xDrive28i M Sport,Automatic,245,1997 cc,5,5,Pertamax,Putih
BW44S06,BMW,X4,xDrive28i xLine,Automatic,245,1997 cc,5,5,Pertamax,Hitam
BW44S07,BMW,X4,xDrive28i xLine,Automatic,245,1997 cc,5,5,Pertamax,Merah
BW45S01,BMW,X5,M,Automatic,555,4395 cc,5,5,Pertamax,Biru
BW45S02,BMW,X5,M,Automatic,555,4395 cc,5,5,Pertamax,Hitam
BW45S03,BMW,X5,xDrive25d,Automatic,218,1995 cc,5,5,Solar,Abu-abu
BW45S04,BMW,X5,xDrive25d,Automatic,218,1995 cc,5,5,Solar,Hitam
BW45S05,BMW,X5,xDrive25d,Automatic,218,1995 cc,5,5,Solar,Putih
BW45S06,BMW,X5,xDrive25d,Automatic,218,1995 cc,5,5,Solar,Silver
BW45S07,BMW,X5,xDrive35i Executive,Automatic,302,2979 cc,5,5,Pertamax,Hitam
BW45S08,BMW,X5,xDrive35i M Sport,Automatic,302,2979 cc,5,5,Pertamax,Abu-abu
BW45S09,BMW,X5,xDrive35i M Sport,Automatic,302,2979 cc,5,5,Pertamax,Hitam
BW45S10,BMW,X5,xDrive35i M Sport,Automatic,302,2979 cc,5,5,Pertamax,Putih
BW45S11,BMW,X5,xDrive35i xLine,Automatic,302,2979 cc,5,5,Pertamax,Abu-abu
BW45S12,BMW,X5,xDrive35i xLine,Automatic,302,2979 cc,5,5,Pertamax,Coklat
BW45S13,BMW,X5,xDrive35i xLine,Automatic,302,2979 cc,5,5,Pertamax,Hitam
BW45S14,BMW,X5,xDrive35i xLine,Automatic,302,2979 cc,5,5,Pertamax,Putih
BW45S15,BMW,X5,xDrive40i xLine,Automatic,335,2998 cc,5,5,Pertamax,Abu-abu
BW45S16,BMW,X5,xDrive40i xLine,Automatic,335,2998 cc,5,5,Pertamax,Biru
BW45S17,BMW,X5,xDrive40i xLine,Automatic,335,2998 cc,5,5,Pertamax,Hitam
BW45S18,BMW,X5,xDrive40i xLine,Automatic,335,2998 cc,5,5,Pertamax,Putih
BW45S19,BMW,X5,xDrive50i,Automatic,401,4395 cc,5,5,Pertamax,Coklat
BW45S20,BMW,X5,,Automatic,225,2979 cc,5,5,Pertamax,Abu-abu
BW45S21,BMW,X5,,Automatic,225,2979 cc,5,5,Pertamax,Hitam
BW45S22,BMW,X5,,Automatic,225,2979 cc,5,5,Pertamax,Silver
BW45S23,BMW,X5,,Automatic,268,2996 cc,5,7,Pertamax,Abu-abu
BW45S24,BMW,X5,,Automatic,268,2996 cc,5,7,Pertamax,Hitam
BW45S25,BMW,X5,,Automatic,268,2996 cc,5,7,Pertamax,Marun
BW45S26,BMW,X5,,Automatic,268,2996 cc,5,7,Pertamax,Putih
BW45S27,BMW,X5,,Automatic,268,2996 cc,5,7,Pertamax,Silver
BW45S28,BMW,X5,,Automatic,282,4398 cc,5,5,Pertamax,Hitam
BW45S29,BMW,X5,,Automatic,350,4799 cc,5,7,Pertamax,Hitam
BW46S01,BMW,X6,xDrive35i,Automatic,306,2979 cc,5,4,Pertamax,Hitam
BW46S02,BMW,X6,xDrive35i,Automatic,306,2979 cc,5,4,Pertamax,Putih
BW46S03,BMW,X6,xDrive35i M Sport,Automatic,306,2979 cc,5,5,Pertamax,Putih
BW47S01,BMW,X7,xDrive40i,Automatic,335,2998 cc,5,7,Pertamax,Abu-abu
BW47S02,BMW,X7,xDrive40i,Automatic,335,2998 cc,5,7,Pertamax,Hitam
BW47S03,BMW,X7,xDrive40i,Automatic,335,2998 cc,5,7,Pertamax,Putih
BW48S01,BMW,Z3,,Automatic,168,2171 cc,2,2,Pertamax,Merah
BW49S01,BMW,Z4,sDrive20i,Automatic,180,1997 cc,2,2,Pertamax,Hitam
BW49S02,BMW,Z4,sDrive23i,Automatic,201,2497 cc,2,2,Pertamax,Putih
BW49S03,BMW,Z4,sDrive30i M Sport,Automatic,255,1998 cc,2,2,Pertamax,Hitam
BW49S04,BMW,Z4,sDrive35i,Automatic,301,2979 cc,2,2,Pertamax,Hitam
CD01S01,Cadillac,Escalade,Platinum,Automatic,403,6162 cc,5,7,Pertamax,Hitam
CD01S02,Cadillac,Escalade,Platinum,Automatic,420,6162 cc,5,7,Pertamax,Hitam
CD01S03,Cadillac,Escalade,,Automatic,403,6162 cc,5,7,Pertamax,Hitam
CD01S04,Cadillac,Escalade,,Automatic,403,6162 cc,5,7,Pertamax,Putih
CV01S01,Chevrolet,Aveo,LT,Automatic,99,1398 cc,4,5,Pertamax,Putih
CV01S02,Chevrolet,Aveo,LT,Automatic,99,1398 cc,5,5,Pertamax,Abu-abu
CV01S03,Chevrolet,Aveo,LT,Automatic,99,1398 cc,5,5,Pertamax,Biru
CV01S04,Chevrolet,Aveo,LT,Automatic,99,1398 cc,5,5,Pertamax,Hitam
CV01S05,Chevrolet,Aveo,LT,Manual,99,1398 cc,5,5,Pertamax,Putih
CV01S06,Chevrolet,Aveo,LT,Automatic,99,1398 cc,5,5,Pertamax,Putih
CV01S07,Chevrolet,Aveo,LT,Automatic,99,1398 cc,5,5,Pertamax,Silver
CV01S08,Chevrolet,Aveo,LT,Manual,99,1398 cc,5,5,Pertamax,Silver
CV01S09,Chevrolet,Aveo,,Automatic,84,1498 cc,5,5,Petrol - Leaded,Abu-abu
CV01S10,Chevrolet,Aveo,,Manual,84,1498 cc,5,5,Petrol - Leaded,Biru
CV01S11,Chevrolet,Aveo,,Automatic,84,1498 cc,5,5,Petrol - Leaded,Hitam
CV01S12,Chevrolet,Aveo,,Manual,84,1498 cc,5,5,Petrol - Leaded,Hitam
CV01S13,Chevrolet,Aveo,,Manual,84,1498 cc,5,5,Petrol - Leaded,Silver
CV01S14,Chevrolet,Aveo,,Automatic,84,1498 cc,5,5,Petrol - Leaded,Silver
CV02S01,Chevrolet,Blazer,,Manual,139,2200 cc,5,5,Pertamax,Silver
CV03S01,Chevrolet,Captiva,C100,Automatic,139,2405 cc,5,7,Pertamax,Hitam
CV03S02,Chevrolet,Captiva,C100,Automatic,139,2405 cc,5,7,Pertamax,Silver
CV03S03,Chevrolet,Captiva,LS,Automatic,163,1998 cc,5,7,Solar,Silver
CV03S04,Chevrolet,Captiva,LTZ,Automatic,163,1998 cc,5,7,Solar,Abu-abu
CV03S05,Chevrolet,Captiva,LTZ,Automatic,163,1998 cc,5,7,Solar,Coklat
CV03S06,Chevrolet,Captiva,LTZ,Automatic,163,1998 cc,5,7,Solar,Hitam
CV03S07,Chevrolet,Captiva,LTZ,Automatic,163,1998 cc,5,7,Solar,Putih
CV03S08,Chevrolet,Captiva,LTZ,Automatic,163,1998 cc,5,7,Solar,Silver
CV03S09,Chevrolet,Captiva,Pearl White,Automatic,161,1998 cc,5,7,Solar,Hitam
CV03S10,Chevrolet,Captiva,Pearl White,Automatic,161,1998 cc,5,7,Solar,Putih
CV03S11,Chevrolet,Captiva,Pearl White,Automatic,161,1998 cc,5,7,Solar,Silver
CV03S12,Chevrolet,Captiva,Pearl White,Automatic,163,1998 cc,5,7,Solar,Abu-abu
CV03S13,Chevrolet,Captiva,Pearl White,Automatic,163,1998 cc,5,7,Solar,Coklat
CV03S14,Chevrolet,Captiva,Pearl White,Automatic,163,1998 cc,5,7,Solar,Putih
CV03S15,Chevrolet,Captiva,Pearl White,Automatic,167,2384 cc,5,7,Pertamax,Putih
CV03S16,Chevrolet,Captiva,Pearl White,Automatic,169,2384 cc,5,7,Pertamax,Abu-abu
CV03S17,Chevrolet,Captiva,Pearl White,Automatic,169,2384 cc,5,7,Pertamax,Coklat
CV03S18,Chevrolet,Captiva,Pearl White,Automatic,169,2384 cc,5,7,Pertamax,Silver
CV03S19,Chevrolet,Captiva,,Manual,139,2405 cc,5,7,Pertamax,Abu-abu
CV03S20,Chevrolet,Captiva,,Automatic,139,2405 cc,5,7,Pertamax,Hitam
CV03S21,Chevrolet,Captiva,,Manual,139,2405 cc,5,7,Pertamax,Hitam
CV03S22,Chevrolet,Captiva,,Automatic,150,1991 cc,5,7,Solar,Abu-abu
CV03S23,Chevrolet,Captiva,,Automatic,150,1991 cc,5,7,Solar,Hitam
CV03S24,Chevrolet,Captiva,,Automatic,150,1991 cc,5,7,Solar,Putih
CV03S25,Chevrolet,Captiva,,Automatic,150,1991 cc,5,7,Solar,Silver
CV03S26,Chevrolet,Captiva,,Automatic,161,1998 cc,5,7,Solar,Abu-abu
CV03S27,Chevrolet,Captiva,,Automatic,161,1998 cc,5,7,Solar,Coklat
CV03S28,Chevrolet,Captiva,,Automatic,161,1998 cc,5,7,Solar,Hitam
CV03S29,Chevrolet,Captiva,,Automatic,161,1998 cc,5,7,Solar,Putih
CV03S30,Chevrolet,Captiva,,Automatic,161,1998 cc,5,7,Solar,Silver
CV03S31,Chevrolet,Captiva,,Automatic,163,1998 cc,5,7,Solar,Abu-abu
CV03S32,Chevrolet,Captiva,,Automatic,163,1998 cc,5,7,Solar,Coklat
